2023-01-16/19:18:27 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:28 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:28 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:28 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:28 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:28 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:28 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:28 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:28 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:28 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:28 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:28 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:28 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:28 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:28 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:28 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:28 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:28 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:28 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:28 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:28 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:28 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:28 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:28 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:28 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:28 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:28 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:28 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:28 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
2023-01-16/19:18:29 		  creditCardFraud_28011960_120210.csv: File loaded successfully!! 
